EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,EducationField,Education,MonthlyIncome,PercentSalaryHike,StockOptionLevel,OverTime,BusinessTravel,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,PerformanceRating,TrainingTimesLastYear,NumCompaniesWorked,YearsAtCompany,YearsWithCurrManager,TotalWorkingYears,Attrition,AttritionLabel
1928,40,Male,Single,Research & Development,Healthcare Representative,1,Marketing,4,3953,15,2,No,Travel_Rarely,6,3,3,3,3,1,2,14,9,23,0,No
1929,39,Male,Single,Research & Development,Research Scientist,2,Life Sciences,4,8219,16,2,Yes,Travel_Rarely,25,2,2,2,3,2,9,34,17,24,1,Yes
1930,34,Male,Married,Sales,Manager,2,Other,4,9796,22,1,No,Travel_Rarely,1,1,2,3,4,0,2,4,0,18,1,Yes
1931,22,Male,Married,Sales,Manager,1,Life Sciences,2,2995,16,0,No,Non-Travel,22,4,1,3,3,5,3,21,4,5,0,No
1932,28,Male,Divorced,Research & Development,Manufacturing Director,2,Life Sciences,1,11951,16,0,No,Non-Travel,12,1,1,3,3,2,5,22,1,11,0,No
1933,47,Female,Married,Human Resources,Human Resources,3,Medical,4,18467,19,2,No,Travel_Rarely,5,1,2,2,3,5,2,6,0,31,0,No
1934,32,Male,Married,Research & Development,Research Scientist,1,Life Sciences,3,13170,11,0,Yes,Travel_Rarely,13,1,2,3,3,2,9,22,6,14,1,Yes
1935,44,Male,Married,Sales,Manager,2,Other,1,4016,20,2,No,Travel_Rarely,27,4,3,3,3,2,0,24,10,29,1,Yes
1936,52,Male,Married,Sales,Manager,4,Life Sciences,1,1978,16,2,Yes,Travel_Rarely,15,2,2,2,3,2,0,26,10,37,1,Yes
1937,50,Male,Divorced,Sales,Sales Representative,1,Life Sciences,1,9781,23,2,Yes,Travel_Rarely,22,3,1,3,3,4,8,5,1,31,0,No
1938,37,Female,Married,Human Resources,Human Resources,1,Life Sciences,4,3833,18,2,Yes,Travel_Frequently,11,2,1,2,3,3,8,33,16,16,1,Yes
1939,33,Male,Single,Sales,Sales Representative,4,Medical,2,2220,18,1,No,Non-Travel,8,1,1,1,3,0,4,8,1,17,0,No
1940,51,Female,Married,Research & Development,Healthcare Representative,4,Life Sciences,2,1238,22,0,Yes,Non-Travel,5,4,1,3,3,4,8,32,6,34,1,Yes
1941,19,Male,Single,Sales,Manager,2,Life Sciences,4,16783,13,1,Yes,Travel_Rarely,2,2,1,2,3,3,6,5,1,0,0,No
1942,52,Female,Single,Research & Development,Manufacturing Director,4,Life Sciences,3,15354,23,1,Yes,Non-Travel,12,1,1,1,3,5,8,36,34,31,1,Yes
1943,57,Male,Single,Research & Development,Healthcare Representative,3,Medical,3,4194,15,1,Yes,Travel_Rarely,28,3,2,3,3,3,6,30,29,39,1,Yes
1944,45,Male,Married,Research & Development,Research Scientist,1,Marketing,3,16020,20,2,No,Travel_Frequently,2,3,1,3,3,3,8,33,11,28,0,No
1945,56,Male,Single,Sales,Sales Representative,3,Marketing,4,17894,14,2,No,Travel_Rarely,26,3,1,2,4,4,1,28,2,36,0,No
1946,23,Male,Single,Sales,Sales Executive,2,Medical,2,1057,22,1,No,Travel_Rarely,16,1,1,1,3,0,7,13,10,2,0,No
1947,26,Male,Married,Sales,Sales Representative,4,Life Sciences,4,16182,11,1,No,Travel_Rarely,21,4,1,2,3,1,6,35,3,9,0,No
1948,37,Male,Single,Human Resources,Manager,1,Technical Degree,2,17779,19,0,Yes,Non-Travel,3,2,2,3,3,3,5,35,24,22,0,No
1949,18,Female,Single,Research & Development,Healthcare Representative,4,Medical,1,1978,15,1,No,Travel_Rarely,10,3,3,3,3,1,4,14,3,0,0,No
1950,25,Male,Single,Research & Development,Manufacturing Director,4,Life Sciences,4,15562,12,2,No,Travel_Rarely,19,1,3,3,3,1,3,7,1,7,0,No
1951,40,Male,Single,Research & Development,Healthcare Representative,2,Medical,2,6829,22,1,No,Travel_Rarely,8,1,3,3,3,2,6,25,3,22,0,No
1952,20,Male,Single,Research & Development,Research Scientist,2,Marketing,1,15301,12,0,Yes,Non-Travel,7,2,3,1,3,1,2,35,0,0,1,Yes
1953,21,Female,Single,Sales,Sales Representative,2,Life Sciences,1,4061,21,0,Yes,Travel_Rarely,1,3,1,1,3,5,7,20,2,3,0,No
1954,42,Male,Divorced,Human Resources,Manager,2,Life Sciences,4,12618,17,1,Yes,Travel_Rarely,12,1,3,2,3,5,1,27,4,25,0,No
1955,55,Male,Married,Research & Development,Research Scientist,1,Life Sciences,2,3311,14,0,No,Travel_Rarely,29,2,3,2,3,2,0,3,1,39,0,No
1956,32,Male,Married,Research & Development,Healthcare Representative,3,Technical Degree,1,3292,11,0,No,Non-Travel,28,4,2,2,3,0,1,15,13,14,0,No
1957,38,Female,Divorced,Research & Development,Healthcare Representative,3,Life Sciences,4,16394,15,2,Yes,Travel_Rarely,5,4,2,3,3,0,8,21,16,22,0,No
1958,52,Female,Single,Sales,Sales Representative,1,Medical,1,10808,12,0,Yes,Travel_Frequently,16,4,2,2,4,5,4,11,8,32,0,No
1959,31,Male,Married,Sales,Manager,4,Life Sciences,3,16629,17,0,No,Travel_Rarely,25,3,1,1,4,2,7,15,13,16,0,No
1960,53,Male,Divorced,Research & Development,Laboratory Technician,1,Life Sciences,4,1131,19,1,Yes,Travel_Rarely,4,2,1,2,3,0,2,39,34,34,0,No
1961,29,Male,Married,Sales,Manager,3,Life Sciences,1,10481,23,2,No,Travel_Frequently,17,2,1,2,3,3,6,37,12,8,0,No
1962,34,Male,Divorced,Research & Development,Laboratory Technician,3,Life Sciences,4,4736,11,0,No,Travel_Rarely,24,1,2,1,3,0,1,36,34,13,0,No
1963,56,Male,Divorced,Sales,Sales Executive,1,Life Sciences,4,14741,22,1,Yes,Travel_Rarely,21,1,3,1,4,2,7,28,10,39,0,No
1964,26,Male,Single,Research & Development,Healthcare Representative,2,Medical,2,5967,12,1,Yes,Travel_Rarely,2,1,2,3,3,5,6,17,1,6,1,Yes
1965,52,Male,Divorced,Sales,Manager,4,Medical,2,1533,21,1,No,Travel_Rarely,12,2,1,1,4,3,4,9,7,32,0,No
1966,30,Male,Divorced,Research & Development,Laboratory Technician,1,Technical Degree,1,10088,16,1,No,Travel_Rarely,1,1,2,1,3,1,3,38,12,10,1,Yes
1967,32,Male,Married,Research & Development,Manufacturing Director,3,Life Sciences,4,9408,18,1,No,Travel_Rarely,12,2,3,2,3,1,0,17,15,11,0,No
1968,35,Male,Divorced,Sales,Sales Executive,2,Technical Degree,4,17541,17,1,No,Travel_Rarely,12,2,1,1,4,1,4,0,0,17,0,No
1969,50,Male,Single,Research & Development,Healthcare Representative,4,Other,3,17830,19,0,Yes,Travel_Rarely,12,4,3,3,3,5,8,38,17,29,0,No
1970,23,Male,Married,Research & Development,Laboratory Technician,3,Life Sciences,4,11403,24,2,No,Non-Travel,19,1,3,2,3,2,9,20,6,2,0,No
1971,44,Female,Single,Research & Development,Laboratory Technician,4,Other,2,4758,12,2,No,Travel_Rarely,25,4,1,3,3,1,3,0,0,23,0,No
1972,40,Female,Single,Human Resources,Human Resources,2,Life Sciences,4,12362,22,1,Yes,Travel_Rarely,17,3,3,1,3,0,8,14,12,25,0,No
1973,44,Male,Married,Research & Development,Research Scientist,3,Marketing,2,15018,19,1,No,Travel_Rarely,20,3,2,3,3,1,1,3,3,29,0,No
1974,51,Male,Single,Sales,Sales Executive,2,Life Sciences,3,12446,14,2,Yes,Travel_Rarely,24,3,3,3,3,4,3,19,8,33,0,No
1975,55,Male,Married,Sales,Sales Representative,1,Medical,1,6345,21,0,No,Travel_Rarely,24,2,3,1,3,5,8,9,9,36,0,No
1976,31,Male,Married,Sales,Manager,1,Medical,2,5560,13,1,Yes,Travel_Rarely,26,2,3,1,3,4,3,22,8,14,0,No
1977,53,Female,Married,Research & Development,Healthcare Representative,4,Life Sciences,1,3832,17,2,No,Travel_Rarely,28,2,2,2,3,1,4,33,6,34,0,No
1978,25,Male,Single,Sales,Sales Representative,2,Marketing,1,13925,15,2,No,Travel_Rarely,11,1,3,2,4,1,7,32,14,6,1,Yes
1979,52,Female,Married,Research & Development,Laboratory Technician,2,Medical,1,16176,23,1,No,Travel_Frequently,13,4,3,2,3,4,0,33,18,31,0,No
1980,36,Male,Divorced,Research & Development,Healthcare Representative,4,Medical,1,9686,15,2,Yes,Travel_Rarely,27,2,2,1,3,5,0,38,36,17,0,No
1981,47,Female,Married,Sales,Manager,4,Other,2,15877,22,0,No,Travel_Rarely,8,4,1,3,3,5,8,9,1,26,0,No
1982,31,Female,Married,Research & Development,Research Scientist,4,Other,3,9400,23,2,No,Travel_Rarely,10,4,1,3,3,1,8,19,9,10,0,No
1983,37,Female,Married,Sales,Sales Representative,1,Other,4,13667,12,1,No,Non-Travel,8,4,1,2,4,5,3,0,0,20,0,No
1984,42,Male,Married,Sales,Sales Representative,4,Technical Degree,2,19375,16,1,No,Travel_Rarely,20,1,3,2,3,3,1,12,6,22,0,No
1985,57,Female,Married,Research & Development,Manufacturing Director,1,Life Sciences,3,10672,16,2,No,Travel_Rarely,8,1,1,1,3,5,8,0,0,36,1,Yes
1986,41,Male,Divorced,Research & Development,Healthcare Representative,4,Life Sciences,4,3320,22,2,No,Travel_Rarely,9,3,2,3,3,4,3,4,4,26,0,No
1987,31,Female,Married,Research & Development,Manufacturing Director,2,Life Sciences,1,8234,14,1,No,Travel_Rarely,7,3,3,2,3,2,5,15,7,12,0,No
1988,43,Female,Married,Research & Development,Healthcare Representative,2,Other,4,12574,15,0,No,Non-Travel,14,4,3,1,4,4,0,14,8,26,1,Yes
1989,55,Male,Married,Sales,Sales Representative,4,Life Sciences,4,11279,17,2,No,Travel_Rarely,28,3,3,2,4,0,8,27,10,39,0,No
1990,40,Female,Married,Research & Development,Research Scientist,4,Life Sciences,3,14569,24,0,No,Travel_Rarely,2,4,1,1,3,3,4,30,10,24,0,No
1991,39,Female,Married,Research & Development,Manufacturing Director,1,Life Sciences,4,17997,18,0,No,Non-Travel,25,1,1,3,4,2,2,22,22,23,1,Yes
1992,36,Female,Married,Research & Development,Healthcare Representative,3,Life Sciences,1,16974,16,1,No,Travel_Frequently,11,1,1,1,3,1,3,16,15,17,1,Yes
1993,20,Male,Married,Sales,Sales Representative,1,Life Sciences,2,6794,15,1,No,Travel_Rarely,8,1,3,2,3,0,0,33,5,0,1,Yes
1994,59,Female,Married,Research & Development,Research Scientist,2,Medical,2,13076,22,1,Yes,Travel_Rarely,13,2,2,2,3,0,8,12,11,41,0,No
1995,36,Female,Married,Research & Development,Manufacturing Director,4,Life Sciences,3,9749,13,0,No,Non-Travel,21,4,3,3,3,3,7,13,11,16,0,No
1996,26,Female,Divorced,Sales,Manager,2,Medical,1,14662,17,1,No,Travel_Rarely,15,1,2,3,3,2,3,10,9,9,1,Yes
1997,45,Female,Married,Human Resources,Manager,3,Technical Degree,1,18231,18,1,No,Non-Travel,28,4,3,2,4,0,1,27,17,25,0,No
1998,37,Male,Divorced,Sales,Manager,1,Marketing,4,4824,13,0,No,Non-Travel,3,3,2,2,3,2,8,31,17,21,0,No
1999,24,Male,Single,Human Resources,Manager,2,Life Sciences,3,18240,15,0,No,Travel_Frequently,23,3,3,2,3,2,3,34,3,4,1,Yes
2000,31,Male,Single,Research & Development,Manufacturing Director,1,Human Resources,1,5718,21,0,No,Travel_Rarely,14,1,3,3,3,5,8,30,30,14,1,Yes
2001,26,Male,Married,Sales,Sales Executive,4,Marketing,1,5516,12,0,No,Travel_Rarely,15,4,2,2,3,0,9,16,8,9,0,No
2002,36,Female,Divorced,Research & Development,Research Scientist,2,Life Sciences,1,7584,20,2,No,Non-Travel,2,1,2,3,3,2,2,8,6,20,0,No
2003,31,Male,Married,Research & Development,Manufacturing Director,3,Marketing,2,5782,20,1,No,Travel_Frequently,29,3,2,2,4,3,6,9,1,16,0,No
2004,55,Male,Single,Research & Development,Laboratory Technician,1,Marketing,2,13455,22,2,No,Travel_Rarely,19,1,2,1,3,0,6,7,7,36,1,Yes
2005,53,Male,Single,Research & Development,Healthcare Representative,1,Medical,2,11473,14,0,No,Travel_Rarely,12,4,2,1,3,3,9,20,10,32,1,Yes
2006,57,Male,Married,Research & Development,Manufacturing Director,3,Life Sciences,4,16873,22,0,Yes,Non-Travel,25,3,2,2,3,3,3,12,6,39,0,No
2007,34,Male,Single,Research & Development,Healthcare Representative,2,Medical,4,4329,14,0,Yes,Travel_Rarely,20,2,2,1,4,2,1,4,0,16,1,Yes
2008,47,Male,Married,Research & Development,Laboratory Technician,2,Marketing,4,11759,22,0,No,Travel_Frequently,4,3,2,3,3,2,8,5,2,31,0,No
2009,26,Male,Married,Sales,Manager,1,Life Sciences,1,5707,23,0,Yes,Travel_Rarely,3,2,3,1,3,5,3,29,16,11,1,Yes
2010,50,Female,Married,Research & Development,Research Scientist,3,Medical,2,18957,18,1,No,Travel_Rarely,5,1,2,1,3,5,7,30,1,32,0,No
2011,42,Female,Single,Sales,Sales Representative,1,Life Sciences,1,19233,13,2,No,Travel_Rarely,3,1,2,3,3,0,1,16,14,22,0,No
2012,31,Male,Single,Human Resources,Human Resources,1,Medical,1,7067,15,2,No,Travel_Rarely,25,4,3,1,4,5,7,10,1,14,0,No
2013,28,Male,Married,Human Resources,Human Resources,4,Life Sciences,3,1735,21,1,No,Travel_Rarely,15,2,3,1,3,1,9,19,15,13,1,Yes
2014,52,Male,Single,Sales,Sales Executive,2,Life Sciences,1,7706,15,1,Yes,Travel_Rarely,19,1,1,2,3,0,4,8,3,35,1,Yes
2015,58,Male,Married,Research & Development,Manufacturing Director,2,Technical Degree,4,12919,12,1,No,Travel_Rarely,2,2,1,3,4,3,6,1,1,42,0,No
2016,31,Female,Divorced,Human Resources,Manager,4,Marketing,2,10266,19,2,No,Travel_Rarely,12,1,2,3,3,5,6,36,3,14,0,No
2017,47,Male,Single,Sales,Sales Executive,2,Life Sciences,2,13972,14,2,No,Non-Travel,5,3,2,2,3,5,8,0,0,26,0,No
2018,58,Male,Single,Research & Development,Healthcare Representative,2,Medical,1,17675,19,0,Yes,Travel_Rarely,22,1,1,2,3,5,2,3,0,41,1,Yes
2019,21,Male,Single,Human Resources,Manager,2,Marketing,4,2090,19,2,No,Travel_Rarely,17,4,1,1,3,2,9,35,5,4,0,No
2020,21,Female,Divorced,Sales,Sales Representative,3,Technical Degree,4,11785,12,2,Yes,Travel_Rarely,14,3,2,1,3,3,3,24,5,6,0,No
2021,45,Male,Single,Research & Development,Healthcare Representative,4,Marketing,4,15205,19,1,Yes,Travel_Rarely,28,4,1,1,3,5,9,2,1,25,0,No
2022,25,Male,Divorced,Sales,Sales Executive,1,Medical,2,10353,19,2,Yes,Travel_Rarely,27,3,2,2,4,4,3,8,0,6,0,No
2023,19,Male,Married,Human Resources,Manager,3,Other,4,16967,12,0,Yes,Travel_Rarely,22,2,3,3,3,4,9,21,2,1,1,Yes
2024,58,Male,Married,Human Resources,Manager,1,Marketing,4,12698,21,2,No,Travel_Rarely,10,4,3,1,3,3,4,22,12,38,0,No
2025,39,Female,Single,Human Resources,Human Resources,4,Life Sciences,1,18340,23,1,No,Travel_Rarely,3,1,1,2,3,5,5,11,5,19,0,No
2026,58,Male,Married,Research & Development,Research Scientist,4,Medical,3,5769,16,1,No,Travel_Frequently,4,2,3,3,3,1,2,9,2,38,0,No
2027,33,Female,Married,Research & Development,Research Scientist,4,Life Sciences,4,14445,19,0,No,Non-Travel,6,1,3,2,3,1,3,33,15,15,0,No
2028,46,Male,Married,Research & Development,Laboratory Technician,2,Technical Degree,1,1075,14,0,No,Non-Travel,24,3,3,1,3,0,2,9,1,30,0,No
2029,47,Male,Single,Sales,Manager,3,Life Sciences,1,1573,12,2,Yes,Non-Travel,25,3,3,2,3,0,1,29,14,27,1,Yes
2030,29,Male,Married,Research & Development,Laboratory Technician,4,Medical,4,14402,17,0,No,Travel_Rarely,22,1,2,2,3,5,9,21,4,10,0,No
2031,52,Female,Married,Sales,Manager,1,Life Sciences,3,4679,19,0,No,Non-Travel,16,1,2,2,3,0,8,5,5,36,0,No
2032,28,Male,Married,Research & Development,Research Scientist,2,Life Sciences,2,3260,16,1,No,Travel_Rarely,7,2,1,2,3,2,0,1,1,11,0,No
2033,38,Male,Married,Sales,Manager,2,Life Sciences,3,13958,21,1,Yes,Travel_Rarely,15,1,3,3,3,1,1,29,16,19,0,No
2034,38,Male,Married,Sales,Sales Representative,3,Medical,4,1813,21,2,No,Travel_Rarely,21,4,3,1,3,3,7,1,0,23,0,No
2035,22,Female,Single,Sales,Sales Executive,3,Life Sciences,3,10592,24,2,No,Travel_Rarely,28,4,3,3,3,5,6,31,26,6,0,No
2036,37,Female,Married,Research & Development,Manufacturing Director,3,Medical,1,18628,14,2,No,Travel_Frequently,25,1,1,2,3,5,0,15,6,20,1,Yes
2037,54,Female,Married,Sales,Manager,2,Medical,1,13233,11,2,Yes,Travel_Rarely,20,4,2,2,3,4,4,11,2,37,0,No
2038,20,Male,Single,Research & Development,Laboratory Technician,4,Medical,3,7025,14,1,No,Travel_Rarely,26,1,3,1,4,1,9,0,0,0,1,Yes
2039,50,Male,Married,Sales,Manager,1,Medical,2,14045,13,2,Yes,Non-Travel,11,2,2,1,3,1,5,7,3,30,0,No
2040,26,Male,Single,Sales,Sales Executive,4,Life Sciences,3,13401,17,2,Yes,Travel_Rarely,22,4,1,3,3,1,4,12,12,8,0,No
2041,26,Male,Single,Research & Development,Manufacturing Director,1,Life Sciences,4,8947,21,0,No,Travel_Rarely,21,4,2,3,3,0,3,14,5,5,0,No
2042,21,Female,Divorced,Research & Development,Healthcare Representative,4,Technical Degree,2,5150,23,2,Yes,Travel_Frequently,1,1,3,1,3,2,0,7,2,2,0,No
2043,52,Female,Married,Sales,Sales Representative,3,Medical,3,10555,21,0,Yes,Travel_Rarely,5,4,2,3,3,3,6,9,6,34,0,No
2044,34,Female,Married,Research & Development,Healthcare Representative,1,Marketing,3,6344,20,1,Yes,Non-Travel,13,3,2,2,3,0,8,4,4,16,0,No
2045,51,Male,Divorced,Research & Development,Healthcare Representative,2,Medical,2,6086,15,2,No,Travel_Rarely,21,2,1,2,3,2,5,18,5,32,0,No
2046,41,Female,Single,Research & Development,Manufacturing Director,1,Life Sciences,3,14256,22,0,No,Non-Travel,14,2,1,1,3,1,2,37,8,25,0,No
2047,49,Female,Divorced,Sales,Sales Executive,2,Technical Degree,4,6620,13,2,No,Non-Travel,9,4,1,3,3,2,9,10,4,34,0,No
2048,18,Male,Single,Sales,Sales Executive,4,Life Sciences,1,9098,24,0,No,Travel_Rarely,17,4,1,2,3,0,3,19,19,0,0,No
2049,25,Male,Married,Research & Development,Manufacturing Director,3,Other,4,3901,12,2,Yes,Travel_Frequently,15,3,2,1,3,1,9,19,2,8,1,Yes
2050,40,Male,Married,Sales,Manager,1,Life Sciences,3,6586,23,1,No,Non-Travel,21,3,2,3,3,0,4,20,9,25,0,No
2051,57,Male,Divorced,Research & Development,Healthcare Representative,2,Medical,1,18952,12,1,No,Travel_Rarely,7,4,1,2,4,3,0,17,0,36,0,No
2052,29,Female,Married,Research & Development,Healthcare Representative,4,Life Sciences,2,7692,15,0,Yes,Travel_Rarely,27,4,1,3,4,1,4,9,2,13,0,No
2053,29,Male,Married,Human Resources,Manager,3,Human Resources,4,2516,23,0,No,Non-Travel,22,3,3,3,3,2,0,33,18,9,0,No
2054,32,Male,Married,Research & Development,Research Scientist,3,Other,2,17344,23,1,No,Travel_Rarely,22,1,3,3,3,0,8,25,22,11,0,No
2055,58,Male,Single,Human Resources,Manager,3,Life Sciences,1,3072,18,2,Yes,Travel_Rarely,12,3,1,1,3,4,6,29,22,37,0,No
2056,36,Male,Married,Research & Development,Research Scientist,4,Life Sciences,3,3009,18,0,No,Travel_Rarely,23,1,2,2,3,2,2,8,0,16,0,No
2057,43,Male,Single,Research & Development,Healthcare Representative,4,Life Sciences,1,16575,24,1,Yes,Travel_Rarely,6,2,1,1,3,2,8,30,18,22,0,No
2058,46,Female,Married,Research & Development,Manufacturing Director,4,Technical Degree,1,2303,22,0,Yes,Non-Travel,21,2,2,2,3,1,1,3,0,30,0,No
2059,39,Male,Married,Research & Development,Manufacturing Director,3,Life Sciences,2,16105,15,1,No,Travel_Rarely,16,3,2,2,3,5,6,5,0,23,0,No
2060,57,Female,Divorced,Research & Development,Healthcare Representative,1,Medical,4,5074,23,1,No,Travel_Rarely,26,1,3,1,3,2,8,13,6,41,0,No
2061,38,Female,Married,Research & Development,Laboratory Technician,2,Life Sciences,1,15099,12,0,No,Travel_Rarely,5,3,1,1,3,0,5,3,2,20,0,No
2062,55,Male,Married,Human Resources,Human Resources,4,Marketing,3,18996,23,0,No,Non-Travel,9,3,1,2,3,4,9,25,14,37,0,No
2063,37,Female,Single,Research & Development,Research Scientist,1,Medical,1,18715,14,1,Yes,Travel_Rarely,14,1,2,2,4,3,4,38,15,21,0,No
2064,46,Male,Single,Research & Development,Healthcare Representative,2,Marketing,2,19834,17,2,No,Travel_Rarely,8,3,1,2,3,4,6,16,10,26,0,No
2065,21,Female,Married,Research & Development,Healthcare Representative,3,Technical Degree,4,18491,24,1,No,Travel_Rarely,14,2,3,3,3,0,5,18,5,1,0,No
2066,24,Female,Married,Research & Development,Laboratory Technician,1,Life Sciences,3,10327,16,2,No,Travel_Frequently,12,4,3,2,3,1,4,5,2,5,0,No
2067,45,Male,Married,Sales,Sales Executive,3,Medical,2,9497,20,2,No,Travel_Rarely,10,4,1,1,3,0,1,28,2,26,0,No
2068,45,Male,Married,Sales,Sales Representative,2,Medical,1,12250,17,2,No,Travel_Frequently,20,3,1,1,3,5,7,10,0,29,1,Yes
2069,21,Female,Single,Research & Development,Research Scientist,4,Medical,1,11426,15,0,No,Travel_Frequently,20,1,3,1,3,5,6,15,6,6,1,Yes
2070,39,Male,Married,Sales,Sales Representative,3,Life Sciences,4,16583,12,1,No,Travel_Rarely,26,1,1,2,3,5,5,29,0,18,0,No
2071,29,Male,Single,Sales,Sales Representative,1,Technical Degree,2,16311,18,1,Yes,Travel_Rarely,21,2,2,2,4,2,4,24,16,8,0,No
2072,20,Female,Single,Sales,Sales Representative,4,Other,2,15659,24,2,Yes,Travel_Rarely,13,1,1,3,3,1,4,39,31,0,0,No
2073,39,Female,Single,Sales,Manager,1,Other,4,14359,22,2,Yes,Travel_Rarely,29,1,2,3,3,5,8,10,8,24,1,Yes
2074,19,Male,Married,Sales,Manager,2,Marketing,3,3105,12,2,No,Non-Travel,19,2,1,1,3,3,0,6,4,0,0,No
2075,41,Male,Married,Human Resources,Human Resources,2,Medical,2,12810,22,1,No,Travel_Rarely,15,3,1,3,3,3,8,25,25,24,0,No
2076,51,Male,Single,Research & Development,Research Scientist,4,Life Sciences,4,19601,18,2,No,Non-Travel,8,4,3,3,3,0,5,21,12,33,1,Yes
2077,44,Male,Married,Research & Development,Laboratory Technician,1,Life Sciences,2,17568,17,1,No,Travel_Rarely,23,2,2,1,3,5,3,24,10,23,1,Yes
2078,58,Male,Married,Research & Development,Healthcare Representative,1,Medical,4,8178,13,1,No,Non-Travel,21,3,3,2,3,2,9,18,5,37,1,Yes
2079,18,Female,Divorced,Sales,Sales Executive,1,Life Sciences,1,14297,23,0,No,Travel_Frequently,10,2,1,3,3,3,6,30,0,0,0,No
2080,25,Male,Married,Human Resources,Human Resources,1,Life Sciences,1,11703,14,2,Yes,Travel_Rarely,3,3,3,2,4,4,8,25,6,8,0,No
2081,40,Male,Single,Research & Development,Healthcare Representative,2,Human Resources,2,13200,23,2,Yes,Non-Travel,21,2,1,1,3,1,4,35,11,19,1,Yes
2082,55,Female,Divorced,Sales,Sales Representative,1,Other,2,19060,17,2,No,Travel_Rarely,3,3,1,1,3,4,4,22,21,37,0,No
2083,23,Male,Single,Research & Development,Manufacturing Director,2,Other,1,11746,14,0,No,Travel_Rarely,26,2,1,3,3,3,7,12,3,2,1,Yes
2084,39,Male,Married,Research & Development,Research Scientist,1,Life Sciences,3,19216,19,2,No,Travel_Rarely,5,3,2,1,3,3,6,24,22,19,0,No
2085,42,Female,Married,Human Resources,Human Resources,1,Human Resources,4,6156,17,1,Yes,Travel_Rarely,16,2,2,1,3,0,7,1,0,25,0,No
2086,35,Female,Single,Research & Development,Research Scientist,3,Life Sciences,3,18749,11,2,Yes,Travel_Rarely,17,4,2,1,3,0,9,1,0,14,0,No
2087,34,Female,Married,Research & Development,Healthcare Representative,3,Medical,3,7208,11,1,No,Travel_Rarely,6,4,3,3,3,5,1,15,3,19,0,No
2088,29,Female,Single,Sales,Manager,1,Medical,3,1555,14,1,Yes,Travel_Rarely,26,1,1,3,3,1,8,8,2,12,1,Yes
2089,23,Male,Divorced,Human Resources,Manager,2,Medical,1,6240,24,1,Yes,Travel_Rarely,20,3,3,3,3,5,2,27,0,2,0,No
2090,43,Female,Single,Sales,Sales Representative,1,Other,2,8974,24,1,No,Travel_Rarely,20,2,3,1,3,0,5,12,1,25,0,No
2091,44,Male,Married,Human Resources,Manager,3,Life Sciences,3,19476,23,2,Yes,Travel_Rarely,16,3,1,2,3,2,5,34,26,26,0,No
2092,25,Male,Married,Research & Development,Research Scientist,1,Medical,1,3049,19,0,No,Travel_Rarely,24,4,3,1,4,1,1,12,4,8,1,Yes
2093,36,Male,Single,Research & Development,Healthcare Representative,3,Life Sciences,4,2761,23,0,No,Non-Travel,2,3,1,3,3,2,6,30,14,20,0,No
2094,59,Male,Married,Research & Development,Healthcare Representative,1,Technical Degree,2,2858,14,1,Yes,Non-Travel,20,2,1,2,3,5,8,20,7,40,0,No
2095,18,Male,Divorced,Sales,Sales Representative,4,Medical,4,3651,23,2,No,Travel_Rarely,15,3,1,2,3,0,9,31,0,0,0,No
2096,46,Male,Married,Sales,Manager,1,Marketing,3,2609,15,0,No,Travel_Rarely,18,2,1,3,4,1,0,33,19,26,0,No
2097,52,Male,Married,Sales,Sales Representative,2,Marketing,2,14960,11,2,No,Travel_Rarely,1,4,3,2,3,5,7,7,5,36,1,Yes
2098,57,Male,Married,Sales,Sales Executive,3,Medical,3,12806,24,0,No,Travel_Rarely,26,4,3,2,3,3,1,1,1,38,1,Yes
2099,31,Female,Divorced,Research & Development,Research Scientist,4,Medical,2,18011,12,1,Yes,Travel_Rarely,29,4,3,3,3,5,0,37,4,14,0,No
2100,52,Female,Single,Research & Development,Healthcare Representative,3,Life Sciences,3,2141,21,1,No,Travel_Frequently,29,1,2,2,3,4,7,31,22,33,1,Yes
